#This file contains all possible configurations. The only supported configurations are the public configurations.
#Section Name,Setting Name,Type,Default Value,Upgrade Policy,Setting Type,Config Found In,Description
KtlLogger,AllocationTimeout,TimeSpan,Common::TimeSpan::FromSeconds(300),Dynamic,INTERNAL,src\ktllogger\KtlLoggerConfig.h,Specify timespan in seconds. The timeout for memory allocations. 00:00:00 implies no timeout. This defines the number of seconds that an allocation request for the WriteBufferMemoryPool can wait before being failed. 
KtlLogger,WriteBufferMemoryPoolMinimumInKB,int,8388608,Dynamic,PUBLIC,src\ktllogger\KtlLoggerConfig.h,The number of KB to initially allocate for the write buffer memory pool. Use 0 to indicate no limit Default should be consistent with SharedLogSizeInMB below 
KtlLogger,WriteBufferMemoryPoolMaximumInKB,int,0,Dynamic,PUBLIC,src\ktllogger\KtlLoggerConfig.h,The number of KB to allow the write buffer memory pool to grow up to. Use 0 to indicate no limit 
KtlLogger,WriteBufferMemoryPoolPerStreamInKB,int,-1,Dynamic,INTERNAL,src\ktllogger\KtlLoggerConfig.h,The number of KB to allow the write buffer memory pool to grow for each log stream opened. Use -1 to indicate using default record size 
KtlLogger,PinnedMemoryLimitInKB,int,0,Dynamic,INTERNAL,src\ktllogger\KtlLoggerConfig.h,The number of KB to allow for the pinned memory pool. Use 0 to indicate no limit 
KtlLogger,MaximumDestagingWriteOutstandingInKB,int,0,Dynamic,PUBLIC,src\ktllogger\KtlLoggerConfig.h,The number of KB to allow the shared log to advance ahead of the dedicated log. Use 0 to indicate no limit 
KtlLogger,SharedLogPath,wstring,L"",Static,PUBLIC,src\ktllogger\KtlLoggerConfig.h,Path and file name to location to place shared log container. Use L"" for using default path under fabric data root. 
KtlLogger,SharedLogId,wstring,L"",Static,PUBLIC,src\ktllogger\KtlLoggerConfig.h,Unique guid for shared log container. Use L"" if using default path under fabric data root. 
KtlLogger,SharedLogSizeInMB,int,8192,Static,PUBLIC,src\ktllogger\KtlLoggerConfig.h,The number of MB to allocate in the shared log container 
KtlLogger,SharedLogNumberStreams,int,24576,Static,INTERNAL,src\ktllogger\KtlLoggerConfig.h,The number of log streams to allow in the shared log container 
KtlLogger,SharedLogMaximumRecordSizeInKB,int,0,Static,INTERNAL,src\ktllogger\KtlLoggerConfig.h,The maximum record size written into the shared log. Use 0 for the default value 
KtlLogger,SharedLogCreateFlags,uint,0,Static,INTERNAL,src\ktllogger\KtlLoggerConfig.h,Shared Log creation flags. Use 0 for non sparse log. 
Lease,DebugLeaseDriverEnabled,bool,false,Static,TEST,src\LeaseAgent\LeaseConfig.h,
ApplicationGateway/Http,IsEnabled,bool,false,Static,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Enables/Disables the HttpApplicationGateway. HttpApplicationGateway is disabled by default and this config needs to be set to enable it.  
ApplicationGateway/Http,NumberOfParallelOperations,uint,5000,Static,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Number of reads to post to the http server queue. This controls the number of concurrent requests that can be satisfied by the HttpGateway.  
ApplicationGateway/Http,DefaultHttpRequestTimeout,TimeSpan,Common::TimeSpan::FromSeconds(60),Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,Specify timespan in seconds.  Gives the default request timeout for the http requests being processed in the http app gateway.  
ApplicationGateway/Http,HttpRequestConnectTimeout,TimeSpan,Common::TimeSpan::FromSeconds(5),Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,Specify timespan in seconds.  Gives the connect timeout for the http requests being sent from the http app gateway.  
ApplicationGateway/Http,ResolveServiceBackoffInterval,TimeSpan,Common::TimeSpan::FromSeconds(5),Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,Specify timespan in seconds.  Gives the default back-off interval before retrying a failed resolve service operation.  
ApplicationGateway/Http,BodyChunkSize,uint,16384,Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Gives the size of for the chunk in bytes used to read the body.  
ApplicationGateway/Http,ResolveTimeout,TimeSpan,Common::TimeSpan::FromSeconds(10),Dynamic,INTERNAL,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,Specify timespan in seconds.  Gives the default max timeout used for resolve calls.  
ApplicationGateway/Http,InitialNumberOfLookasideAllocations,uint,20000,Static,INTERNAL,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,The number of blocks to initially allocate in the lookaside list. This is the minimum number of allocations the lookaside allocator will keep in its list. This should be atleast equal to the number of parallel operations; assuming each block can cover all the allocs needed for a single operation.  
ApplicationGateway/Http,PercentofExtraAllocsToMaintain,uint,10,Static,INTERNAL,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,This controls the max number of blocks to keep around over the initial number that is allocated. When there is a sudden spike in the amount of memory needed per request; we might allocate more blocks. But we donot want to keep them around once the spike subsides. This config controls the max number of blocks to keep around over the initial number of allocs. This is given as a % of the initial number of allocations.  
ApplicationGateway/Http,LookasideAllocationBlockSizeInKb,uint,140,Static,INTERNAL,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,This controls the allocation block size in KB. For better perf; this should be tuned based on tests or looking at the perf counters so that all allocations for a single request fit in this block size.  
ApplicationGateway/Http,WebSocketOpenHandshakeTimeout,uint,20000,Dynamic,INTERNAL,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,The max timeout value for the service to complete a websocket handshake initiated by the gateway. 20 Seconds  
ApplicationGateway/Http,WebSocketReceiveBufferSize,uint,4096,Dynamic,INTERNAL,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Gives the buffer size used for receive buffer  
ApplicationGateway/Http,WebSocketSendBufferSize,uint,4096,Dynamic,INTERNAL,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Gives the buffer size used for send buffer.  
ApplicationGateway/Http,WebSocketCloseHandshakeTimeout,uint,10000,Dynamic,INTERNAL,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, The timeout value for the service to complete a websocket handshake initiated by the gateway. 10 Seconds  
ApplicationGateway/Http,GatewayAuthCredentialType,wstring,L"None",Static,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Indicates the type of security credentials to use at the http app gateway endpoint Valid values are "None/X509  
ApplicationGateway/Http,GatewayX509CertificateStoreName,wstring,L"My",Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Name of X.509 certificate store that contains certificate for http app gateway.  
ApplicationGateway/Http,GatewayX509CertificateFindType,wstring,L"FindByThumbprint",Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Indicates how to search for certificate in the store specified by GatewayX509CertificateStoreName Supported value: FindByThumbprint; FindBySubjectName  
ApplicationGateway/Http,GatewayX509CertificateFindValue,wstring,L"",Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Search filter value used to locate the http app gateway certificate. This certificate is configured on the https endpoint and can also be used to verify the identity of the app if needed by the services. FindValue is looked up first; and if that doesnt exist; FindValueSecondary is looked up.  
ApplicationGateway/Http,GatewayX509CertificateFindValueSecondary,wstring,L"",Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,
ApplicationGateway/Http,ApplicationCertificateValidationPolicy,wstring,L"None",Static,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, ApplicationCertificateValidationPolicy: None: Do not validate server certificate; succeed the request. ServiceCertificateThumbprints: Refer to config ServiceCertificateThumbprints for the comma separated list of thumbprints of the remote certs that the reverse proxy can trust. ServiceCommonNameAndIssuer:  Refer to config ServiceCommonNameAndIssuer for the subject name and issuer thumbprint of the remote certs that the reverse proxy can trust. 
ApplicationGateway/Http,ServiceCertificateThumbprints,wstring,L"",Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,
ApplicationGateway/Http/ServiceCommonNameAndIssuer,PropertyGroup,X509NameMap,None,Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,
ApplicationGateway/Http,CrlCheckingFlag,uint,0x40000000,Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Flags for application/service certificate chain validation; e.g. CRL checking 0x10000000 CERT_CHAIN_REVOCATION_CHECK_END_CERT 0x20000000 CERT_CHAIN_REVOCATION_CHECK_CHAIN 0x40000000 CERT_CHAIN_REVOCATION_CHECK_CHAIN_EXCLUDE_ROOT 0x80000000 CERT_CHAIN_REVOCATION_CHECK_CACHE_ONLY Setting to 0 disables CRL checking Full list of supported values is documented by dwFlags of CertGetCertificateChain: http://msdn.microsoft.com/en-us/library/windows/desktop/aa376078(v=vs.85).aspx  
ApplicationGateway/Http,IgnoreCrlOfflineError,bool,true,Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,Whether to ignore CRL offline error for application/service certificate verification. 
ApplicationGateway/Http,SecureOnlyMode,bool,false,Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, SecureOnlyMode: true: Reverse Proxy will only forward to services that publish secure endpoints. false: Reverse Proxy can forward requests to secure/non-secure endpoints.  
ApplicationGateway/Http,ForwardClientCertificate,bool,false,Dynamic,PUBLIC,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h,
ApplicationGateway/Http,StandAloneMode,bool,false,NotAllowed,TEST,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Used for testing the application gateway in a standalone manner.  
ApplicationGateway/Http,Protocol,wstring,L"http",NotAllowed,TEST,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Gives the protocol the gateway should use when running in standalone mode.  
ApplicationGateway/Http,ListenAddress,wstring,L"",NotAllowed,TEST,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Gives the listen address the gateway should use when running in standalone mode.  
ApplicationGateway/Http,TargetResolutionAddress,wstring,L"",NotAllowed,TEST,src\Management\ApplicationGateway\Http\HttpApplicationGatewayConfig.h, Gives the static address that the dummy service resolver returns when running with StandAloneMode set to true  
Management,ImageStoreConnectionString,SecureString,Common::SecureString(L""),Static,PUBLIC,src\Management\Common\ManagementConfig.h,Connection string to the Root for ImageStore 
Management,ImageStoreMinimumTransferBPS,int,1024,Dynamic,PUBLIC,src\Management\Common\ManagementConfig.h,The minimum transfer rate between the cluster and ImageStore. This value is used to determine the timeout when accessing the external ImageStore. Change this value only if the latency between the cluster and ImageStore is high to allow more time for the cluster to download from the external ImageStore. 
Management,AzureStorageMaxWorkerThreads,int,25,Dynamic,PUBLIC,src\Management\Common\ManagementConfig.h,The maximum number of worker threads in parallel 
Management,AzureStorageMaxConnections,int,5000,Dynamic,PUBLIC,src\Management\Common\ManagementConfig.h,The maximum number of concurrent connections to azure storage 
Management,AzureStorageOperationTimeout,TimeSpan,Common::TimeSpan::FromSeconds(600),Dynamic,PUBLIC,src\Management\Common\ManagementConfig.h,Specify timespan in seconds. Timeout for xstore operation to complete 
Management,ImageCachingEnabled,bool,true,Static,PUBLIC,src\Management\Common\ManagementConfig.h,This configuration allows us to enable or disable caching. 
Management,DisableChecksumValidation,bool,false,Static,PUBLIC,src\Management\Common\ManagementConfig.h,This configuration allows us to enable or disable checksum validation during application provisioning. 
Management,DisableServerSideCopy,bool,false,Static,PUBLIC,src\Management\Common\ManagementConfig.h,This configuration enables or disables server side copy of application package on the ImageStore during application provisioning. 
Management,ImageCacheDirectory,wstring,L"ImageCache",Static,INTERNAL,src\Management\Common\ManagementConfig.h,Folder name for the ImageCache for a node. 
Management,DeploymentDirectory,wstring,L"Applications",Static,INTERNAL,src\Management\Common\ManagementConfig.h,Folder name for the application deployment folder. This is relative to the work folder for the node. 
Management,EnableDeploymentAtDataRoot,bool,false,NotAllowed,INTERNAL,src\Management\Common\ManagementConfig.h,Enable deployment of apps inside FabricDataRoot folder. 
Management,FabricUpgradeDeploymentDirectory,wstring,L"FabricUpgrade",Static,INTERNAL,src\Management\Common\ManagementConfig.h,Folder name for the fabric upgrade folder. This is relative to the work folder for the node. 
Management,AllowImageStoreConnectionStringChange,bool,false,Dynamic,INTERNAL,src\Management\Common\ManagementConfig.h,Allows the ImageStoreConnectionString to be modified during FabricUpgrade 
Management,SkipUpgradeWaitOnSystemServiceInitialization,bool,false,Dynamic,INTERNAL,src\Management\Common\ManagementConfig.h,The node will skip waiting cluster upgrade complete during system service initialization when this setting is true 
ClusterManager,InfrastructureTaskProcessingInterval,TimeSpan,Common::TimeSpan::FromSeconds(10),Dynamic,PUBLIC,src\Management\Common\ManagementConfig.h,Specify timespan in seconds. The processing interval used by the infrastructure task processing state machine 
ClusterManager,TargetReplicaSetSize,int,7,NotAllowed,PUBLIC,src\Management\Common\ManagementConfig.h,The TargetReplicaSetSize for ClusterManager 
ClusterManager,MinReplicaSetSize,int,3,NotAllowed,PUBLIC,src\Management\Common\ManagementConfig.h,The MinReplicaSetSize for ClusterManager 
ClusterManager,ReplicaRestartWaitDuration,TimeSpan,Common::TimeSpan::FromSeconds(60.0 * 30),NotAllowed,PUBLIC,src\Management\Common\ManagementConfig.h,Specify timespan in seconds. The ReplicaRestartWaitDuration for ClusterManager 
